Gene	UniProt annotation	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	INT_ma1	INT_ma2	INT_ma3	LIV_ma1	LIV_ma2	LIV_ma3
Smp_333980	Sodium-dependent transporter	34.59026514	1.623286624	0.516908702	3.140373955	0.001687323	0.01411501	20.53730235	14.07825841	12.5228009	76.52682158	46.49080867	37.38559895
Smp_333990	Nuclear receptor domain-containing protein	4.815367004	-1.276767801	0.963736465	-1.324810098	0.185234145	0.399415509	7.334750841	4.692752803	8.348533934	1.688091653	3.749258763	3.078814031
Smp_334000	RUN domain-containing protein	49.14649497	0.220872475	0.422372208	0.522933258	0.6010207	0.782011141	63.07885723	37.54202242	29.21986877	47.26656627	64.11232486	53.65933026
Smp_334010	5'-AMP-activated protein kinase subunit gamma-1	34.96617857	-0.859383197	0.531512835	-1.616862548	0.105907954	0.282690889	29.82798675	28.15651682	79.31107237	32.63643862	28.86929248	10.9957644
Smp_334020	Anaphase-promoting complex subunit 5	11.27403752	0.737025514	0.728505741	1.011694861	0.311683974	0.543316678	5.867800673	4.692752803	16.69706787	17.44361374	9.748072785	13.19491728
Smp_334030	SH2 domain-containing protein	255.3608561	0.930220081	0.365914332	2.542179961	0.011016344	0.060833565	236.1789771	131.3970785	150.2736108	216.0757315	305.1896633	493.0500756
Smp_334040	CUB domain-containing protein	9.57407098	0.247581491	0.735772242	0.336492024	0.736499865	0.86549881	11.24661796	9.385505605	4.174266967	8.440458263	10.12299866	14.07457843
Smp_334050	Cadherin	11.36102555	-1.0373148	0.773452708	-1.341148321	0.179872301	0.393034957	13.6915349	32.84926962	0	3.376183305	6.373739898	11.87542555
Smp_334060	LTD domain-containing protein	36.26145136	0.287847041	0.451362445	0.637729267	0.523649931	0.724877481	38.14070437	28.15651682	29.21986877	35.4499247	53.61440032	32.98729319
Smp_334070		1.53266986	2.852711336	1.814667579	1.572029704	0.115943663	NA	0	0	0	5.626972175	2.249555258	1.319491728
Smp_334080	Tr-type G domain-containing protein	994.1127777	-1.355305908	0.245213892	-5.527035595	3.26E-08	1.02E-06	1426.364547	1539.222919	1323.242629	530.0607789	518.1475611	627.6382318
Smp_334100	DUF1741 domain-containing protein	39.70598433	-0.157271028	0.459090787	-0.342570648	0.731921487	0.862849057	34.22883726	56.31303363	37.5684027	48.39196071	39.74214289	21.9915288
Smp_334110	GATA-type domain-containing protein	29.00805772	0.034070914	0.529857507	0.064302032	0.948729736	0.977808697	13.20255151	32.84926962	45.91693664	24.19598035	31.49377361	26.38983456
Smp_334120	Haloacid dehalogenase-like hydrolase domain-containing 5	58.79147551	-0.460605372	0.393779169	-1.169704769	0.242119798	0.468312604	62.10089045	51.62028083	91.83387328	34.88722749	52.48962269	59.81695833
Smp_334130	Tripartite motif-containing protein 2	35.17304568	-1.478126874	0.428471281	-3.449768839	0.000561067	0.005784935	50.8542725	37.54202242	66.78827147	19.69440261	17.24659031	18.91271476
Smp_334140	Ras-associating domain-containing protein	27.69465394	0.062211715	0.487316896	0.127661724	0.898416682	0.953451402	28.36103658	18.77101121	33.39413574	24.19598035	23.62033021	37.82542953
Smp_334150	Ig-like domain-containing protein	9.678770592	0.536164098	0.807683316	0.663829607	0.506799374	0.711936424	4.400850504	9.385505605	12.5228009	4.50157774	12.7474798	14.51440901
Smp_334160	Kinesin motor domain-containing protein	9.294926281	1.736913635	0.822052857	2.112897753	0.03460952	0.136750065	5.867800673	4.692752803	0	15.19282487	14.62210918	15.39407016
Smp_334170	Hepatotoxic ribonuclease omega-1	22.29939346	3.954308282	0.853547744	4.632790973	3.61E-06	7.02E-05	2.933900336	0	4.174266967	76.52682158	30.36899598	19.79237592
Smp_334180	Voltage-gated hydrogen channel 1	54.02284922	0.651700396	0.424658492	1.534645858	0.124870842	0.313102188	48.40935555	32.84926962	41.74266967	51.76814401	54.36425207	95.0034044
Smp_334190	Tetraspanin	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_334200	phosphoinositide 5-phosphatase	10.49634379	0.756221746	0.740493361	1.021240412	0.30714055	0.539067506	11.73560135	0	8.348533934	14.06743044	13.87225742	14.95423958
Smp_334210	Zinc finger protein	11.3103644	1.47073555	0.746286804	1.970737713	0.048753884	0.174813991	5.378817283	9.385505605	4.174266967	17.44361374	11.24777629	20.23220649
Smp_334220	Cadherin	12.58787998	0.598154825	0.759498696	0.787565309	0.430951013	0.650769555	14.18051829	9.385505605	4.174266967	8.440458263	8.998221032	30.34830974
Smp_334230	DNA-methyltransferase 2 isoform 1	23.74898557	0.824439613	0.522079573	1.57914551	0.114302685	0.296195155	16.62543524	14.07825841	20.87133484	36.57531914	23.99525609	30.34830974
Smp_334240	Hepatotoxic ribonuclease omega-1	18.30513945	3.656264893	0.890906525	4.103982617	4.06E-05	0.000614979	2.933900336	0	4.174266967	65.27287723	22.49555258	14.95423958
Smp_334250	Acid-sensing ion channel 3	6.872345884	-0.307098734	0.920760799	-0.33352716	0.738736391	0.865684136	2.444916947	18.77101121	4.174266967	5.626972175	4.499110516	5.717797487
Smp_334260	PHD finger protein 14	22.2348835	0.868207761	0.589882692	1.471831217	0.141066461	0.339012	24.44916947	0	16.69706787	28.69755809	26.61973722	36.94576838
Smp_334270	IL4_i_Ig domain-containing protein	48.41888851	1.109297383	0.542902859	2.043270476	0.041025671	0.15408982	22.9822193	56.31303363	16.69706787	115.3529296	45.74095691	33.42712377
Smp_334280	SAM domain-containing protein	49.87538255	-0.312643767	0.402497914	-0.776758725	0.437301133	0.65549122	49.87630572	37.54202242	79.31107237	52.33084123	42.36662403	37.82542953
Smp_334290	Peptidase_M28 domain-containing protein	13.09907099	1.762824056	0.710494119	2.481124064	0.013096878	0.068697775	5.378817283	9.385505605	4.174266967	24.19598035	18.74629382	16.71356189
Smp_334300	Pre-mRNA 3'-end-processing factor FIP1	72.59131578	0.90397451	0.37868885	2.387116785	0.016981096	0.082033612	59.6559735	28.15651682	58.43973754	107.4751685	82.85861867	98.96187958
Smp_334310	TACC_C domain-containing protein	31.48359428	0.129348999	0.467184847	0.276868995	0.781880701	0.893862009	41.07460471	23.46376401	20.87133484	33.76183305	36.74273588	32.98729319
Smp_334320	Plac8 onzin related protein 2	1.499389785	1.598171526	1.707098913	0.93619152	0.349174588	NA	0.977966779	0	0	1.125394435	3.374332887	3.518644607
Smp_334330	Non-specific serine/threonine protein kinase	18.72561402	-0.117348047	0.610978151	-0.192065865	0.847690613	0.928459287	10.26865118	14.07825841	37.5684027	19.1317054	19.87107145	11.43559497
Smp_334340	protein adenylyltransferase	29.56990973	1.249574763	0.499659193	2.50085414	0.012389419	0.066385214	22.00425252	9.385505605	16.69706787	46.14117184	45.36603104	37.82542953
Smp_334350	IL4_i_Ig domain-containing protein	3.768598401	1.633499213	1.264006312	1.292318873	0.196246739	0.414229083	1.466950168	4.692752803	0	10.12854992	4.12418464	2.19915288
Smp_334360	NCD2 domain-containing protein	0.715928556	0.31409219	2.189581243	0.143448521	0.885935965	NA	0.977966779	0	0	1.688091653	0.749851753	0.879661152
Smp_334370	receptor protein serine/threonine kinase	22.25620031	1.404702872	0.576526511	2.436493108	0.014830452	0.074862229	17.60340202	9.385505605	4.174266967	33.19913583	34.8681065	34.30678492
Smp_334390	Hydin_ADK domain-containing protein	69.30663411	0.50234963	0.451081365	1.113656356	0.26542664	0.494721161	70.90259146	51.62028083	45.91693664	43.89038297	69.36128712	134.1483257
Smp_334400		2.040349301	2.076443423	1.534351534	1.35330358	0.175958666	0.387935717	0.977966779	0	0	3.376183305	5.248962269	2.638983456
Smp_334410	Leishmanolysin-like peptidase	2.518125873	0.765684223	1.374158325	0.557202332	0.577389197	0.765360265	1.466950168	4.692752803	0	2.25078887	4.499110516	2.19915288
Smp_334420	LOK-like protein kinase	29.12339	0.128401821	0.648277717	0.198066072	0.842993369	0.926344411	7.82373423	9.385505605	70.96253844	31.51104418	19.87107145	35.18644607
Smp_334430	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	61.21223898	-0.041478729	0.448336609	-0.092516936	0.926287336	0.967521113	32.2729037	56.31303363	104.3566742	43.89038297	56.9887332	73.45170618
Smp_334440	MTP_lip_bd domain-containing protein	18.20114621	0.360279008	0.608421405	0.592153736	0.553747646	0.747756307	11.73560135	4.692752803	33.39413574	15.19282487	19.12121969	25.07034283
Smp_334450	Complement factor H-like	6.027556485	0.071824114	1.035520283	0.069360413	0.944702739	0.975826492	11.24661796	0	4.174266967	1.125394435	8.623295156	10.9957644
Smp_334460	Lebercilin domain-containing protein	36.23979778	0.168962126	0.461053593	0.366469599	0.714014693	0.852645651	33.25087048	23.46376401	45.91693664	24.75867757	43.86632753	46.18221047
Smp_334470	DNA polymerase zeta catalytic subunit	16.064297	0.743034887	0.669668279	1.109556642	0.267190124	0.496962264	10.75763457	9.385505605	16.69706787	20.81979705	30.36899598	8.356780943
Smp_334480	SAM domain-containing protein	2.130351165	-0.76603719	1.541332664	-0.496996663	0.619191405	0.792761773	0.488983389	0	8.348533934	1.125394435	1.499703505	1.319491728
Smp_334490	Cilia- and flagella-associated protein 91	74.25055487	0.534001725	0.471324464	1.132981132	0.257222177	0.485281557	58.67800673	65.69853924	58.43973754	33.19913583	86.98280331	142.5051066
Smp_334500		16.29919931	1.173589355	0.72629102	1.615866536	0.106123172	0.282892458	4.400850504	9.385505605	20.87133484	9.003155481	27.74451485	26.38983456
Smp_334510	ATG11 domain-containing protein	90.06088316	-1.01717518	1.041141961	-0.976980295	0.328578908	0.556934402	22.49323591	173.6318537	166.9706787	22.5078887	33.36840299	121.393239
Smp_334520	IL4_i_Ig domain-containing protein	1.716142097	1.789110444	1.680476855	1.064644502	0.287036833	NA	0.977966779	0	0	6.189669393	2.249555258	0.879661152
Smp_334530	UMP/CMP kinase	41.45377846	-0.752142027	0.437079681	-1.720835033	0.085280763	0.2477519	48.89833894	70.39129204	37.5684027	39.38880523	32.24362537	20.23220649
Smp_334540	XK-related protein	25.3443236	0.531800664	0.522640255	1.017527179	0.30890271	0.540084602	13.6915349	28.15651682	25.0456018	23.07058592	29.99407011	32.10763204
Smp_334550	Transmembrane protein	341.3572985	-1.414913174	0.381946727	-3.704477809	0.000211827	0.002544601	806.8225925	455.1970218	221.2361493	207.6352733	161.9679786	195.2847757
Smp_334560	Tetraspanin	14.96048186	0.19730662	0.66874533	0.295039997	0.767963326	0.883892491	23.47120269	14.07825841	0	21.38249427	14.99703505	15.83390073
Smp_334570	Transmembrane protein	14.60007919	0.035282777	0.599775256	0.058826663	0.953090171	0.978896337	15.64746846	18.77101121	8.348533934	14.06743044	15.37196093	15.39407016
Smp_334580	Protein kinase domain-containing protein	14.91923477	1.571847643	0.664570589	2.365207953	0.018019949	0.085079264	8.312717619	4.692752803	8.348533934	19.1317054	19.12121969	29.90847916
Smp_334590	IL4_i_Ig domain-containing protein	1.716142097	1.789110444	1.680476855	1.064644502	0.287036833	NA	0.977966779	0	0	6.189669393	2.249555258	0.879661152
Smp_334600	Phosphodiesterase	36.70895429	-1.246247665	0.480222764	-2.595144918	0.009455104	0.054089783	33.73985387	61.00578643	62.61400451	25.32137479	11.62270217	25.95000398
Smp_334610	PKD_channel domain-containing protein	19.89783775	0.599617689	0.602597934	0.99505434	0.319709836	0.549978189	8.312717619	23.46376401	20.87133484	16.31821931	28.86929248	21.55169822
Smp_334620	Alpha-taxilin	7.387304356	1.210297787	0.909772426	1.330330259	0.183409482	0.397274519	2.444916947	9.385505605	4.174266967	8.440458263	7.123591651	12.7550867
Smp_334630	Neur_chan_LBD domain-containing protein	34.92781362	-0.301932981	0.48631874	-0.620854094	0.534695628	0.734079191	44.98647182	18.77101121	50.0912036	18.00631096	36.36781001	41.34407414
Smp_334650	Mucin-2-like	3.547347291	-3.254437834	1.390583973	-2.340338949	0.019266246	0.089430981	1.466950168	14.07825841	4.174266967	0	1.124777629	0.439830576
Smp_334660	IL4_i_Ig domain-containing protein	4.006366148	1.482184049	1.231041624	1.20400807	0.22858646	0.453801717	1.955933558	4.692752803	0	10.69124713	4.499110516	2.19915288
Smp_334670	Annexin	1.708487623	1.805899327	1.64794467	1.095849491	0.273144646	NA	0.977966779	0	0	1.125394435	3.749258763	4.398305759
Smp_334680	IRS-type PTB domain-containing protein	52.74006834	0.631371399	0.428547892	1.473280841	0.140675325	0.338522144	40.58562132	42.23477522	41.74266967	50.64274958	47.99051217	93.2440821
Smp_334690	IL-4-inducing protein	4.350202403	1.644438982	1.217805281	1.350329982	0.176910159	0.388840684	1.955933558	4.692752803	0	12.37933879	4.874036393	2.19915288
Smp_334700	Alpha-galactosidase	1.31444936	1.89657497	1.953682289	0.970769393	0.331663127	NA	0.488983389	0	0	0	2.999407011	4.398305759
Smp_334710	MoCF_biosynth domain-containing protein	23.04175356	-0.357920672	0.568683534	-0.629384624	0.529097282	0.729567438	27.38306981	37.54202242	12.5228009	25.32137479	26.24481134	9.236442094
Smp_334730	Putative glutamate-gated chloride channel subunit 4	23.11361504	0.500649936	0.602831677	0.83049706	0.406257809	0.62870954	18.5813688	14.07825841	25.0456018	10.12854992	27.74451485	43.10339644
Smp_334740	Protein C21orf2	17.06515642	1.138485337	0.609708586	1.867261446	0.061865086	0.203305003	8.312717619	9.385505605	16.69706787	19.69440261	25.86988547	22.43135937
Smp_334750	WD_REPEATS_REGION domain-containing protein	28.15671442	-1.291206622	0.51863666	-2.489616953	0.012788084	0.067798276	31.78392031	56.31303363	33.39413574	10.69124713	11.24777629	25.5101734
Smp_334760		3.384966384	1.769107572	1.294473314	1.366662065	0.171731254	0.381635956	0.977966779	4.692752803	0	4.50157774	7.498517527	2.638983456
Smp_334770	Rho-GAP domain-containing protein	58.47379614	-0.132109995	0.401631373	-0.328933454	0.742205987	0.867527278	39.60765454	75.08404484	75.13680541	45.57847462	54.73917795	60.69661948
Smp_334780	EGF-like domain-containing protein	14.34625416	0.778261254	0.628642412	1.238003099	0.215714912	0.439089862	12.22458473	14.07825841	4.174266967	18.00631096	19.12121969	18.47288419
Smp_334790	Cnn_1N domain-containing protein	12.94379477	0.911461831	0.798529606	1.14142522	0.253693014	0.481402363	3.911867115	18.77101121	8.348533934	5.064274958	16.49673856	25.07034283
Smp_334810	T-box domain-containing protein	2.615720808	-0.196502609	1.449153741	-0.13559818	0.892138945	0.950684049	0.488983389	9.385505605	0	2.25078887	2.249555258	1.319491728
Smp_334820		0.09378287	-1.542995121	4.051464091	-0.380848771	0.703315467	NA	0	0	0	0.562697218	0	0
Smp_334830	Reverse transcriptase domain-containing protein	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_334850	 APP_amyloid domain-containing protein	20.19422206	-1.131533904	0.638808758	-1.771318709	0.076507718	0.232589055	27.38306981	56.31303363	0	9.003155481	10.87285041	17.59322304
Smp_334880		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_334890	HORMA domain-containing protein	72.62924765	-0.603419753	0.425290972	-1.418839789	0.15594573	0.360078884	74.81445858	46.92752803	141.9250769	82.15379376	49.49021568	40.46441298
Smp_334900		0.206472524	-1.399803171	4.014909042	-0.348651279	0.727351126	NA	0.488983389	0	0	0	0.749851753	0
Smp_334910		0.062487646	-1.542995121	4.051464091	-0.380848771	0.703315467	NA	0	0	0	0	0.374925876	0
Smp_334920	Lymphocyte antigen 6E-like	0.198280388	-0.234042997	3.977081793	-0.058847921	0.953073239	NA	0	0	0	0	0.749851753	0.439830576
Smp_334940		13.82597156	0.306949012	0.655582747	0.468207885	0.639635934	0.804466281	11.24661796	14.07825841	12.5228009	15.75552209	20.99584908	8.356780943
Smp_334950		3.320781231	-1.005126586	1.246911358	-0.806093055	0.420189196	0.641237294	0.977966779	9.385505605	4.174266967	1.688091653	1.499703505	2.19915288
Smp_334970	Tetraspanin	2.086612726	0.038330904	1.43846395	0.026647108	0.9787412	0.991393333	1.955933558	0	4.174266967	2.25078887	1.499703505	2.638983456
Smp_334980	Rap guanine nucleotide exchange factor 4	17.82921998	-0.206331772	0.561633157	-0.367378188	0.713336939	0.852232592	14.66950168	28.15651682	16.69706787	16.88091653	16.49673856	14.07457843
Smp_334990		0.187565739	-0.369709219	3.986838781	-0.092732423	0.926116138	NA	0	0	0	1.125394435	0	0
Smp_335010	Lactamase_B domain-containing protein	80.5880861	-0.183081588	0.360560092	-0.507769973	0.61161467	0.788498248	75.79242535	70.39129204	112.7052081	91.15694924	74.98517527	58.4974666
Smp_335020	O(6)-methylguanine-induced apoptosis 2	9.643274971	0.889940562	0.763092706	1.166228632	0.243522019	0.469255568	6.845767451	9.385505605	4.174266967	7.877761045	14.62210918	14.95423958
Smp_335040		109.3212703	-1.376132713	0.377467262	-3.645700833	0.000266664	0.003104388	122.2458473	136.0898313	217.0618823	82.71649098	59.98814022	37.82542953
Smp_335050		9.174365555	0.293837843	0.85492458	0.343700309	0.731071678	0.862442432	1.955933558	14.07825841	12.5228009	11.25394435	5.998814022	9.236442094
Smp_335080	ATG16 domain-containing protein	0.874410523	0.701235378	2.245897668	0.312229443	0.754866158	NA	0.977966779	0	0	0	0.749851753	3.518644607
Smp_335110	Short chain dehydrogenase,putative	27.45186096	-0.708924323	0.475950676	-1.489491156	0.13635808	0.331590537	25.42713625	37.54202242	41.74266967	19.1317054	17.99644206	22.87118995
Smp_335120	Molybdopterin synthase sulfur carrier subunit	16.68120586	0.055650746	0.595651377	0.093428385	0.925563241	0.967001301	11.73560135	18.77101121	20.87133484	21.38249427	12.37255392	14.95423958
Smp_335130		0.311072843	-0.582503576	3.005340907	-0.193822795	0.846314637	NA	0.488983389	0	0	0.562697218	0.374925876	0.439830576
Smp_335140		1.689615594	-1.225062072	1.693353159	-0.723453383	0.469401384	NA	2.444916947	4.692752803	0	1.125394435	1.874629382	0
Smp_335150		5.744127158	-1.586093149	0.931460529	-1.702802318	0.088605069	0.253441358	4.400850504	14.07825841	8.348533934	2.813486088	2.624481134	2.19915288
Smp_335170		37.88467465	2.81260164	0.700670877	4.014155195	5.97E-05	0.00086218	3.911867115	23.46376401	8.348533934	123.7933879	35.24303238	32.54746262
Smp_335180		44.50891757	-0.237692457	0.43824618	-0.542371999	0.587562265	0.772820941	55.74410639	70.39129204	16.69706787	46.70386906	37.49258763	40.02458241
